Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCM.SB1R,2016.01,9582,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.02,9624,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.03,9651,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.04,9660,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.05,9624,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.06,9573,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.07,9603,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.08,9645,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.09,9624,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.10,9660,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.11,9660,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2016.12,9747,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.01,9714,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.02,9747,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.03,9792,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.04,9822,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.05,9753,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.06,9780,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.07,9765,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.08,9786,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.09,9750,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.10,9783,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.11,9720,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2017.12,9765,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.01,9696,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.02,9837,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.03,9816,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.04,9852,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.05,9666,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.06,9699,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.07,9804,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.08,9825,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.09,9810,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.10,9798,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.11,9765,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2018.12,9882,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.01,9915,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.02,10008,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.03,10008,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.04,10053,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.05,9945,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.06,10020,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.07,10071,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.08,10164,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.09,10158,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.10,10206,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.11,10296,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2019.12,10257,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.01,10251,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.02,10191,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.03,10230,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.04,10263,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.05,10173,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.06,10230,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.07,10137,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.08,10116,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.09,10056,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.10,10059,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.11,9864,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2020.12,9933,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.01,9882,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.02,9912,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.03,9909,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.04,9972,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.05,9966,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.06,10128,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.07,10203,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.08,10350,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.09,10467,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.10,10623,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.11,10638,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2021.12,10785,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.01,10785,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.02,10842,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.03,10887,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.04,10986,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.05,10902,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.06,11001,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.07,10986,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.08,11046,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.09,11001,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.10,11067,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.11,10995,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2022.12,11154,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2023.01,11142,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2023.02,11187,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2023.03,11238,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1RA,2015.01,19749,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.02,19734,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.03,19749,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.04,19698,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.05,19677,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.06,19776,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.07,19722,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.08,19731,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.09,19689,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.10,19734,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.11,19686,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2015.12,19770,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.01,19839,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.02,19956,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.03,19944,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.04,19974,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.05,19941,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.06,19926,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.07,20001,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.08,20058,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.09,20034,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.10,20091,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.11,20091,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2016.12,20223,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.01,20175,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.02,20223,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.03,20307,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.04,20289,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.05,20166,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.06,20232,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.07,20205,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.08,20277,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.09,20187,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.10,20289,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.11,20073,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2017.12,19605,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.01,19512,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.02,20397,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.03,20397,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.04,20469,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.05,20298,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.06,20382,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.07,20370,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.08,20463,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.09,20376,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.10,20430,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
BDCM.SB1RA,2018.11,20472,,R,Number,0,Business Data Collection - BDC,Geographic units by Region,Total,Northland,,,
